Z,band1,band2,band3
3.369999886,3.936085984,4.924805659,2.958810906
6.75,2.816342381,4.394373765,1.911372082
2.849999905,4.347217657,5.389253492,4.301541055
6.679999828,2.900045009,4.733214979,4.091224298
1.429999948,5.202547164,6.155087394,5.635244445
2.190000057,4.556908788,4.982941742,3.296282805
3.00999999,3.104488516,4.3300603,0.65426934
2.069999933,4.118914812,4.744965783,2.305730555
5.309999943,3.843185488,4.471384875,3.40163695
1.940000057,3.737207458,4.508318895,1.859896472
1.149999976,3.773896514,4.632580958,2.607275399
3.400000095,4.135489694,4.755502586,2.656648067
2.420000076,4.276611226,4.919854787,3.074082467
3.569999933,3.898634563,5.482317467,4.80112637
3.569999933,3.718759381,4.9062242,3.470147181
4.590000153,3.238133106,4.848525794,3.52698046
3.519999981,3.504517829,5.516574273,5.145556853
2,4.615130481,5.226321089,3.965496303
1.059999943,5.696858968,6.145074903,5.487834366
2.529999971,3.601821559,4.502098781,2.001034039
3.650000095,3.735464774,5.155510888,4.353190022
1.590000033,4.483900711,5.315932233,4.291674238
5.599999905,2.729505456,4.719156083,4.021374408
4.820000172,3.703596523,5.113017128,4.279031982
3.74000001,3.694308227,4.868990601,3.183768806
3.180000067,3.963430201,5.283139819,4.472672867
3.289999962,3.897212809,5.330019384,4.575679392
2.089999914,4.394099289,4.826228948,2.891817691
3.579999924,3.782948308,5.42501837,4.841174394
3.470000029,3.440284062,4.902362231,3.873764114
3.950000048,3.293054895,5.335532014,4.973248643
5.21999979,3.035997563,4.70917174,3.634656458
2.49000001,4.507918324,5.32571601,4.283284232
4.360000134,2.933432104,4.883190785,4.182866039
4.5,3.916585751,5.313324258,4.915166711
2.849999905,3.961041565,4.699036109,-4.109329219
2.75,3.675164931,4.568336086,2.147975217
2.650000095,4.141279124,5.204964511,4.223787855
4.010000229,3.222268662,5.20927108,4.597551381
2.190000057,4.042342869,4.903108341,3.25770541
4.090000153,3.620524363,5.278139245,4.633511457
2.339999914,4.310689457,5.128321864,3.990828681
2.309999943,4.104751334,4.882661408,3.464379926
2.420000076,4.183413747,4.646917232,1.623281101
2.720000029,3.782712408,4.608265428,2.824306936
3.680000067,3.716710903,5.234959538,4.51962044
2.630000114,4.085529358,5.050796144,3.090080191
2.339999914,4.405586587,4.774208523,1.45182913
4.440000057,3.637040753,4.935575863,3.849798373
3.089999914,3.895936414,4.728539559,1.947660164
3,3.808439866,4.837646671,3.505794519
4.409999847,3.332585412,4.639245549,1.490819797
3.50999999,3.683437557,5.122832661,4.217024044
1.429999948,4.100760267,5.752442696,5.347544186
1.850000024,4.248465776,4.86025211,2.834802458
2.640000105,3.588931259,4.444582327,2.3731856
1.649999976,4.944339296,5.651024185,4.891476148
2.730000019,4.44701613,4.924840387,2.953302028
1.830000043,4.516836843,5.648521428,4.895259893
3.309999943,3.857644617,5.290542089,4.597408678
2.329999924,4.22511263,4.834143264,2.672318196
2.269999981,4.070608946,5.477630355,4.899282784
4.440000057,2.96802521,5.104109198,4.580918098
5.829999924,3.200292033,4.815695647,3.829658253
3.450000048,3.75848133,4.987581417,3.949321922
2.130000114,4.533095927,5.540969841,4.766222774
2.460000038,3.999274895,4.72521403,2.12456949
2.680000067,3.737026155,4.895050533,3.689100799
7.25,2.925997417,4.816743365,4.374272564
4.019999981,3.503084114,5.173077915,4.43360628
1.370000005,5.27548316,5.822727785,5.041393899
2.410000086,4.192225891,5.221448013,4.231022611
2.059999943,4.613885688,5.196798607,3.984458861
7.929999828,4.415962824,4.84732842,3.986022943
7.28000021,2.796400775,4.723320115,4.16786509
2.74000001,4.503489098,5.057700521,3.735880562
4.130000114,3.144916703,4.960446155,4.05534635
4.539999962,3.356596721,5.126269608,4.403552966
3.730000019,3.6519529,5.146147445,4.312798213
3.940000057,3.616785568,5.131544482,4.34726821
3.450000048,3.641719115,5.039737892,4.19490643
4.059999943,3.416349972,4.641218869,2.60548522
1.659999967,4.096540861,5.561319105,4.967619882
2.24000001,4.14585523,5.006035681,3.302240257
9.710000038,2.423514076,4.311361562,3.808242291
1.809999943,4.341034864,5.027586923,3.635546585
4.920000076,3.493514358,4.882217473,3.39497941
3.529999971,3.969035544,4.587974329,0.148386586
5.349999905,3.365901754,4.996581312,4.135329794
2.890000105,3.508934753,4.53882027,1.813863381
1.370000005,4.69015288,5.909407367,5.374604875
1.940000057,4.589942424,5.17375209,3.78843395
6.420000076,3.457107323,4.8899632,4.170743596
5.78000021,2.410646732,4.205506855,3.001235949
1.360000014,5.260742333,5.840347321,5.028429931
6.269999981,2.840707991,4.638204725,3.386748107
5.5,2.765987189,4.566976256,3.304621493
3.900000095,3.779073087,5.212442347,4.388722299
3.799999952,3.847955723,4.446445868,1.181285617
1.470000029,4.093466382,5.285260869,4.442192999
5.539999962,3.241276087,4.789586546,3.648992702
3.720000029,3.868716132,5.146970942,4.298036015
4.789999962,2.919998019,4.640380226,3.413266865
3.220000029,4.219924735,5.222148206,4.051217603
1.580000043,3.52993512,4.352645803,0.548011225
1.149999976,3.870208557,4.775571076,3.301250506
1.789999962,3.58793181,4.714664299,2.902873185
4.449999809,3.651811502,4.978005696,3.889214078
2.190000057,4.167603061,4.861970513,2.77492049
5.420000076,2.933245661,4.932471299,4.186190947
3.829999924,3.958202736,5.206822096,4.19562547
2.660000086,3.968715629,4.944791173,3.530727435
3.619999886,3.985534997,5.271954747,4.207773404
4.070000172,3.184194034,4.351277239,0.347975797
3.529999971,3.713022642,4.921781838,3.431237939
2.289999962,5.819482655,6.000582686,5.506621834
2.450000048,4.554635798,5.362289754,4.291672313
3.809999943,3.805663554,5.162103452,4.140742503
2.130000114,3.622237097,4.469923818,0.664845094
3.269999981,3.883745681,5.176666931,4.232754231
2.029999971,4.617104107,5.406393334,4.423525356
2.140000105,4.494745656,4.870499014,2.834581156
1.909999967,4.55509045,5.398425378,4.417660745
1.840000033,4.559126818,5.475327575,4.571795453
3.390000105,3.867713953,5.126665756,3.734939301
5.78000021,3.382901709,4.91813419,4.254978987
3.029999971,4.188223727,5.433071819,4.435874333
4.96999979,2.546675884,4.972588649,4.503700263
3.390000105,4.22346014,4.626614291,2.391736439
2.809999943,3.508934753,4.53882027,1.813863381
2.00999999,4.559452214,5.413845328,4.549279293
3.559999943,3.992621458,5.36922103,4.658281781
3.410000086,4.047836827,4.536301643,1.511350196
1.460000038,5.216654042,5.863016726,5.09483347
3.109999895,3.943746446,5.000557521,3.370166071
4.670000076,2.848513385,4.966627497,4.408493894
2.25999999,4.47718482,5.234862572,3.96912142
1.909999967,4.488786906,5.423250663,4.480880341
2.559999943,4.468407767,5.358082241,4.317541644
4.670000076,3.51179739,4.981298646,4.018894391
2.190000057,4.443190768,4.943997051,3.041057064
2.829999924,4.068076336,4.872535183,2.676474404
2.940000057,4.054131021,5.209789242,4.262506203
1.330000043,3.708140281,4.464360219,1.391448627
2.329999924,3.526302954,4.769415565,3.732245094
3.089999914,4.070489643,5.339702672,4.491875946
3.170000076,4.198317991,4.73798218,2.919562506
3.859999895,3.694308227,5.597607596,5.241670315
2.480000019,4.343788794,5.24492011,4.250995392
2.950000048,3.854783837,4.688970148,2.497959522
8.020000458,2.846579688,4.599920658,4.009532266
3.579999924,3.896140874,5.251750841,4.468970753
2.329999924,4.714641538,5.455185579,4.43466764
2.24000001,5.245941955,5.706560881,4.696067444
5.670000076,2.691470175,4.716395394,3.915079808
2.25999999,4.371257042,5.330885884,4.344344393
3.720000029,3.694308227,4.868990601,3.183768806
1.99000001,4.596747935,5.450805966,4.539990434
3.529999971,3.947198571,5.167322751,4.23820979
5.300000191,3.028645644,4.676948304,3.387157389
2.380000114,4.546578156,5.232943984,3.997708558
3.650000095,3.07781882,5.306393285,4.891306116
7.710000038,3.814495046,4.652580685,3.57411231
3.380000114,3.290747367,5.367285425,4.929089792
3.940000057,3.664000283,5.132587616,4.294613732
1.059999943,5.718071937,6.148715645,5.480060028
1.289999962,5.151430431,6.077536162,5.534384874
2.829999924,3.690245571,5.044875111,4.220593916
1.74000001,4.176395655,5.10329453,4.009600714
2.450000048,3.999274895,4.72521403,2.12456949
1.879999995,4.42880296,5.625199671,4.933560273
3.829999924,3.616835009,5.396269225,4.784719662
2.700000048,4.15989495,5.026920373,3.240742504
4.510000229,3.491868541,5.032113293,4.113288647
3.970000029,3.547131136,5.402578381,4.911906098
4.400000095,3.603228946,5.221658655,4.606401625
1.610000014,4.023784865,5.521758112,4.902351325
7.650000095,5.079672197,5.463648794,5.164484721
2.289999962,4.206561812,4.736014798,2.671813466
3.24000001,4.020869173,5.372363611,4.748284313
2.180000067,4.728804141,4.992801904,3.370321886
3.910000086,4.225408162,5.318829523,4.597955503
2.579999924,4.027254573,5.121932573,4.038161758
4.699999809,3.234790469,4.878563465,3.592291051
1.779999971,3.774367689,4.827171836,3.349999958
2.670000076,4.302989355,5.310497129,4.156591479
4.71999979,2.760065198,4.888691007,4.25064207
4.840000153,3.174688395,4.842904638,3.898937949
4.420000076,3.040031389,5.109052276,4.523510499
4.28000021,3.696407265,5.061748922,4.10672875
2.25999999,4.69339234,5.060671238,3.734479993
2.210000038,4.368469119,5.39522045,4.489616923
3.309999943,3.374909101,4.898835271,3.923084302
3.109999895,3.778353466,5.254551707,4.462303792
2.710000038,4.071586786,4.954066429,3.612560118
5.260000229,3.422884776,4.996541035,4.051721761
1.799999952,4.752125072,5.569214024,4.753350782
5.909999847,3.178849302,4.650105849,3.116729403
1.00999999,4.502226098,5.887901801,5.438388776
6.059999943,3.021441562,4.780183367,4.102695665
1.539999962,4.890569816,6.017736447,5.510305254
2.349999905,4.247794723,5.062360119,3.890419527
4.690000057,3.758986373,5.108440984,4.248979354
2.519999981,4.247396057,5.241950705,4.240526093
5.230000019,3.756510305,4.729533902,3.758118739
2.529999971,5.215165648,5.689870866,4.69757577
2.019999981,4.600957124,5.21125241,4.228787911
1.840000033,4.525287322,5.665029375,4.996176152
2.400000095,4.538706317,5.23970389,3.960904826
3.630000114,3.435578195,5.018204265,4.202014978
1.320000052,5.415188035,5.726815855,4.759232772
5.980000019,3.497012821,4.731223688,3.482243375
2.430000067,4.135629987,5.197766142,4.177475549
4.019999981,3.321853473,5.300390473,4.849345252
1.419999957,4.288746063,5.804223534,5.410096741
3.289999962,3.366381219,5.379269448,4.969884183
1.799999952,4.307463998,5.034019656,3.56466377
10.02999973,2.581559975,4.234196345,3.722841717
2.470000029,3.966986602,5.038791034,3.950290443
6.840000153,2.786105793,4.326251499,3.217255931
0.99000001,4.359991321,5.796319037,5.290276355
4,3.343362049,5.382254521,5.01195214
5.360000134,3.175617697,4.829488485,3.834717894
1.820000052,4.010988182,5.046059365,4.076845147
3.319999933,3.990141023,5.639732867,5.156523259
3.779999971,3.706922221,5.519269665,5.05909619
3.029999971,3.987692516,4.926608812,2.967106047
2.859999895,3.690245571,5.044875111,4.220593916
3.970000029,3.635858499,4.910020881,3.21161589
2.400000095,4.826334183,5.311840705,4.164301159
4.900000095,2.986590308,5.09309208,4.634476951
5.28000021,3.306852878,5.084056363,4.332893558
5.710000038,3.495374062,4.707489861,3.513500337
3.599999905,3.653559784,5.382305566,4.794880013
5.900000095,3.364712125,4.749019588,3.374525478
2.109999895,4.365781231,5.348415431,4.345551604
1.350000024,4.010365843,4.909995348,3.462896758
2.480000019,4.324725489,5.499984816,4.650759224
1.409999967,5.069474228,5.991688165,5.392716697
5.809999943,3.299797924,4.669237412,3.031691954
3.049999952,3.9549481,4.674468438,0.05674764
2.069999933,4.334690006,5.042996806,3.55095677
2.809999943,3.851987733,4.963373084,3.709695744
3.319999933,3.368212355,4.86585613,4.060218749
5.46999979,2.960954424,5.168121481,4.707823133
3.470000029,3.95852414,5.116671165,3.89656265
4.590000153,3.076812369,5.082303214,4.487018265
3.329999924,3.813618063,5.325202819,4.67906188
2.200000048,4.710168793,5.01193335,3.480981088
6.760000229,2.581559975,4.812807686,4.203370846
4.03000021,3.794317325,5.008301048,3.67730524
3.160000086,3.95478992,5.472008109,4.829755847
2.5,4.601044878,5.041007877,3.479869897
5.03000021,3.11607539,4.857702697,4.001514245
3.819999933,3.961027981,5.145187206,4.081396645
2.75999999,4.072502123,4.980978095,3.697925298
2.410000086,4.086595464,5.518614974,5.00387963
3.119999886,3.817172531,5.104898801,4.152885741
3.00999999,3.808439866,4.837646671,3.505794519
2.49000001,4.031340021,5.133283502,4.185104281
4.570000172,3.618530984,5.247872358,4.570245574
4.539999962,3.591683378,4.790466089,3.273764878
3.390000105,2.968180331,5.181499773,4.736395929
3.049999952,3.9549481,4.674468438,0.05674764
3.829999924,3.679742601,5.334147063,4.727827951
5.539999962,3.22820961,4.736916897,3.484463202
2.829999924,3.681091834,5.232291404,4.392978521
3.599999905,4.043920822,5.336763925,4.329178298
4.170000076,3.339950909,4.644274631,1.497032849
3.849999905,3.731095276,5.581321754,5.143482842
3.470000029,3.472704244,5.469375311,5.040265381
2.309999943,4.22988418,5.330186727,4.51329168
1.940000057,5.37577357,5.707181387,4.71599099
2.359999895,3.661077067,4.435993198,0.850170674
10.27999973,2.894307984,4.230356586,3.753061754
1.789999962,4.56886473,5.050909368,3.580560303
2.349999905,4.15454533,5.249529168,4.356756729
4.159999847,3.805554441,5.149507326,4.266441786
3.819999933,3.032148274,5.270883274,4.847879474
2.099999905,4.803134192,5.136499022,3.73433648
6.059999943,2.483692119,4.756725131,4.190085548
5.110000134,3.375081808,4.698912517,3.279669267
1.399999976,4.352412983,5.770267008,5.26402702
3.49000001,4.14108353,5.165176582,4.062617262
4.940000057,3.138795327,5.214832825,4.700159064
5.820000172,3.030156379,5.086564354,4.563409926
2.980000019,4.187676034,5.353024294,4.310066891
5.889999866,3.060517428,4.775846748,3.875390795
4.429999828,3.411090822,5.392168444,4.977921533
5.139999866,2.815486138,4.914697425,4.300225446
1.690000057,3.88770445,5.235735595,4.368830607
4.619999886,3.773576186,5.134423694,4.274799131
5.059999943,2.933241981,4.618248612,3.368437769
4.309999943,3.3524552,5.028049374,4.120782092
2.390000105,4.752189073,5.172196579,3.919799222
2.599999905,3.843760044,4.552752375,2.024466669
3.359999895,3.855603882,5.319449038,4.619203217
2.25,4.536520931,4.960600926,3.04684168
5.099999905,3.375081808,4.698912517,3.279669267
5.25,3.649629603,4.910809673,3.75040884
2.650000095,4.385927421,5.307388961,4.134429165
4.809999943,3.61434114,4.933093125,3.733473524
3.00999999,3.862649281,5.29867067,4.570744788
2.779999971,3.472948775,4.466863743,1.580264279
3.589999914,3.936599426,5.176770251,4.248634254
2.730000019,3.742840546,4.648689972,2.806246623
4.269999981,3.486012636,4.585445764,2.204647878
2.339999914,4.092766652,4.883663143,3.511301655
2.150000095,4.483075525,5.493052077,4.700046002
2.839999914,3.341673444,5.038197133,4.152766054
2.309999943,5.380396187,5.68998018,5.08615744
2.24000001,4.386016607,4.779902092,2.416396866
4.670000076,2.848513385,4.966627497,4.408493894
5.920000076,3.295117876,4.970024902,4.297963221
3.160000086,4.138826981,5.369436249,4.31164018
1.639999986,4.541741922,5.398772356,4.364440591
1.629999995,3.651446581,4.570454655,2.348705234
4.179999828,3.610711493,4.898177508,3.86573067
2.049999952,4.423100243,4.945845185,3.09885194
3.269999981,4.52955902,4.95909922,3.622786023
4.389999866,3.811378323,4.985693087,3.783570311
1.320000052,5.485700017,6.039043864,5.377464858
3.109999895,4.144702006,5.415966929,4.473545605
2.029999971,4.755270946,5.418594987,4.516955484
3.599999905,3.838200023,5.189991125,4.407129174
4.139999866,3.493596574,4.607342293,2.047556236
4.46999979,3.504087486,4.926685992,3.643512875
8.369999886,2.808327324,4.44004049,3.755679079
2.059999943,4.55134223,5.169281655,3.98407191
2.200000048,3.749210314,4.811117685,3.457412421
2.00999999,4.664241527,5.379000946,4.389655438
2.410000086,4.547796536,5.314125547,4.143136242
3.859999895,3.704831755,5.573386626,5.174853422
5.21999979,3.938173907,4.914025298,3.318818545
6.179999828,3.26317553,4.980399613,4.255529668
1.460000038,3.845634352,4.553761072,2.087633126
3.859999895,3.618671399,4.850000487,3.025158778
2.319999933,5.046105265,5.59400748,4.536605735
2.190000057,4.269531468,5.001758071,3.357630961
6.730000019,2.584288915,4.826103027,4.192014221
7.869999886,2.721713076,4.574865534,4.098189547
2.049999952,4.579383168,5.393572213,4.436121686
2.309999943,4.337688871,5.50759781,4.727081073
2.029999971,3.768640212,4.708884837,3.31718245
1.889999986,4.790886966,5.870953603,5.179759507
2.359999895,4.293233476,5.123116277,3.996467959
2.769999981,4.080817434,5.016458322,3.787969091
3.369999886,3.405074125,5.057021063,4.213929428
